time,open,high,low,close,volume
2026-07-09T14:00:00+00:00,186.19500000000016,186.30700000000016,186.17800000000017,186.26600000000016,6170
2026-07-09T14:15:00+00:00,186.26600000000016,186.26900000000018,186.18900000000016,186.23000000000016,4904
2026-07-09T14:30:00+00:00,186.23000000000016,186.25700000000018,186.17100000000016,186.18500000000017,5049
2026-07-09T14:45:00+00:00,186.18500000000017,186.20700000000016,186.10300000000018,186.12000000000018,6794
2026-07-09T15:00:00+00:00,186.12000000000018,186.18900000000016,186.10300000000018,186.12500000000017,5180
2026-07-09T15:15:00+00:00,186.12500000000017,186.14500000000015,186.09300000000016,186.12100000000018,3274
2026-07-09T15:30:00+00:00,186.12100000000018,186.14400000000018,186.08200000000016,186.14200000000017,3265
2026-07-09T15:45:00+00:00,186.14200000000017,186.15700000000015,186.11400000000017,186.12900000000016,3766
2026-07-09T16:00:00+00:00,186.12900000000016,186.14800000000017,186.11100000000016,186.13300000000015,3296
2026-07-09T16:15:00+00:00,186.13300000000015,186.15000000000018,186.10800000000017,186.11300000000017,2718
2026-07-09T16:30:00+00:00,186.11300000000017,186.15900000000016,186.09100000000018,186.14700000000016,2955
2026-07-09T16:45:00+00:00,186.14700000000016,186.15700000000015,186.10500000000016,186.12800000000016,2333
2026-07-09T17:00:00+00:00,186.12800000000016,186.13700000000017,186.09000000000017,186.11800000000017,2574
2026-07-09T17:15:00+00:00,186.11800000000017,186.14800000000017,186.10600000000017,186.13400000000016,2364
2026-07-09T17:30:00+00:00,186.13400000000016,186.14400000000018,186.09400000000016,186.10600000000017,1557
2026-07-09T17:45:00+00:00,186.10600000000017,186.12200000000016,186.08800000000016,186.10700000000017,1975
2026-07-09T18:00:00+00:00,186.10700000000017,186.12300000000016,186.09000000000017,186.10100000000017,2561
2026-07-09T18:15:00+00:00,186.10100000000017,186.12200000000016,186.09500000000017,186.11200000000017,2847
2026-07-09T18:30:00+00:00,186.11200000000017,186.11900000000017,186.08900000000017,186.09400000000016,2548
2026-07-09T18:45:00+00:00,186.09400000000016,186.11200000000017,186.08000000000015,186.09400000000016,1910
2026-07-09T19:00:00+00:00,186.09400000000016,186.09800000000016,186.07700000000017,186.08900000000017,2020
2026-07-09T19:15:00+00:00,186.08900000000017,186.10700000000017,186.07500000000016,186.08000000000015,2182
2026-07-09T19:30:00+00:00,186.08000000000015,186.08400000000017,186.04000000000016,186.05500000000018,2690
